Step,AgentID,Wealth,Steps_not_given
6,23,1,5
6,24,0,1
6,25,1,5
6,26,1,5
6,27,1,5
6,28,1,5
6,29,0,3
6,30,1,5
6,31,1,5
6,32,1,5
6,33,0,0
6,34,0,0
6,35,1,5
6,36,0,3
6,37,0,2
6,38,0,3
6,39,1,5
6,40,1,1
6,41,0,3
6,42,2,5
6,43,2,5
6,44,1,2
6,45,2,5
6,46,1,5
6,47,1,5
6,48,1,5
6,49,0,0
6,50,1,5
6,51,0,3
6,52,0,4
6,53,1,5
6,54,3,5
6,55,1,5
6,56,2,5
6,57,1,5
6,58,1,5
6,59,1,5
6,60,2,5
6,61,1,1
6,62,1,5
6,63,1,5
6,64,1,5
6,65,1,5
6,66,0,4
6,67,0,3
6,68,1,5
6,69,0,2
6,70,1,0
6,71,1,5
6,72,1,5
6,73,1,5
6,74,1,5
6,75,1,5
6,76,1,5
6,77,1,5
6,78,1,4
6,79,1,1
6,80,1,5
6,81,1,3
6,82,1,5
6,83,1,2
6,84,1,5
6,85,1,5
6,86,1,0
6,87,0,4
6,88,3,5
6,89,1,5
6,90,1,5
6,91,1,5
6,92,1,5
6,93,2,5
6,94,2,5
6,95,1,2
6,96,1,5
6,97,1,1
6,98,1,5
6,99,0,4
6,100,1,5
7,1,1,0
7,2,2,6
7,3,1,6
7,4,1,3
7,5,1,6
7,6,1,6
7,7,1,6
7,8,1,6
7,9,1,5
7,10,0,2
7,11,3,6
7,12,1,0
7,13,1,6
7,14,2,6
7,15,1,6
7,16,1,6
7,17,1,6
7,18,1,6
7,19,2,0
7,20,2,6
7,21,0,5
7,22,3,6
7,23,1,6
7,24,0,2
7,25,1,6
7,26,1,6
7,27,2,6
7,28,1,6
7,29,0,4
7,30,1,6
7,31,1,6
7,32,1,6
7,33,0,1
7,34,0,0
7,35,1,6
7,36,0,4
7,37,0,3
7,38,0,4
7,39,1,6
7,40,1,2
7,41,0,4
7,42,2,6
7,43,2,6
7,44,1,3
7,45,2,6
7,46,1,6
7,47,1,6
7,48,1,6
7,49,0,1
7,50,1,6
7,51,0,4
7,52,0,5
7,53,1,6
7,54,3,6
7,55,1,6
7,56,2,6
7,57,1,6
7,58,1,6
7,59,1,6
7,60,2,6
7,61,1,2
7,62,1,6
7,63,1,6
7,64,1,6
7,65,1,0
7,66,0,5
7,67,0,4
7,68,1,6
7,69,0,3
7,70,1,1
7,71,1,6
7,72,1,6
7,73,1,6
7,74,1,6
7,75,1,0
7,76,1,0
7,77,1,6
7,78,1,5
7,79,1,2
7,80,1,6
7,81,0,0
7,82,1,6
7,83,0,0
7,84,1,6
7,85,1,6
7,86,1,1
7,87,0,5
7,88,3,6
7,89,1,6
7,90,1,0
7,91,1,6
7,92,1,6
7,93,2,6
7,94,2,6
7,95,1,3
7,96,1,6
7,97,1,2
7,98,1,6
7,99,0,5
7,100,1,6
8,1,1,1
8,2,3,7
8,3,1,7
8,4,1,0
8,5,1,7
8,6,1,7
8,7,1,7
8,8,1,7
8,9,0,0
8,10,0,3
8,11,3,7
8,12,1,1
8,13,1,7
8,14,2,7
8,15,0,0
8,16,1,7
8,17,1,7
8,18,1,7
8,19,2,1
8,20,2,7
8,21,0,6
8,22,3,7
8,23,1,7
8,24,0,3
8,25,0,0
8,26,1,7
8,27,2,7
8,28,1,7
8,29,0,5
8,30,1,7
8,31,1,7
8,32,1,7
8,33,0,2
8,34,0,1
8,35,1,7
8,36,0,5
8,37,0,4
8,38,0,5
8,39,1,7
8,40,1,3
8,41,0,5
8,42,2,7
8,43,2,7
8,44,1,4
8,45,2,7
8,46,1,7
8,47,1,0
8,48,1,7
8,49,0,2
8,50,1,7
8,51,0,5
8,52,0,6
8,53,1,7
8,54,3,7
8,55,1,7
8,56,2,7
8,57,1,7
8,58,1,7
8,59,1,7
8,60,3,7
8,61,1,3
8,62,2,7
8,63,1,7
8,64,1,7
8,65,1,0
8,66,0,6
8,67,0,5
8,68,1,7
8,69,1,4
8,70,1,2
8,71,1,7
8,72,1,7
8,73,0,0
8,74,1,7
8,75,1,0
8,76,1,1
8,77,1,7
8,78,1,6
8,79,1,3
8,80,1,7
8,81,0,1
8,82,1,7
8,83,0,1
8,84,1,7
8,85,1,7
8,86,1,2
8,87,0,6
8,88,3,7
8,89,1,7
8,90,1,1
8,91,1,7
8,92,1,7
8,93,2,7
8,94,2,7
8,95,1,4
8,96,1,7
8,97,1,3
8,98,1,7
8,99,0,6
8,100,1,7
9,1,1,2
9,2,3,8
9,3,1,8
9,4,1,0
9,5,1,8
9,6,1,8
9,7,1,8
9,8,1,8
9,9,0,1
9,10,0,4
9,11,4,8
9,12,1,2
9,13,1,8
9,14,2,8
9,15,0,1
9,16,2,8
9,17,1,8
9,18,1,8
9,19,2,2
9,20,2,8
9,21,0,7
9,22,3,8
9,23,1,8
9,24,0,4
9,25,1,1
9,26,1,8
9,27,2,8
9,28,1,8
9,29,0,6
9,30,1,8
9,31,1,8
9,32,1,8
9,33,0,3
9,34,0,2
9,35,1,8
9,36,0,6
9,37,0,5
9,38,0,6
9,39,1,8
9,40,1,4
9,41,0,6
9,42,2,8
9,43,2,8
9,44,0,0
9,45,2,8
9,46,1,8
9,47,2,0
9,48,1,8
9,49,0,3
9,50,1,8
9,51,0,6
9,52,0,7
9,53,1,8
9,54,3,8
9,55,1,8
9,56,2,8
9,57,1,8
9,58,1,8
9,59,1,8
9,60,3,8
9,61,1,4
9,62,2,8
9,63,1,8
9,64,1,8
9,65,1,1
9,66,0,7
9,67,0,6
9,68,1,8
9,69,1,5
9,70,1,3
9,71,1,8
9,72,1,8
9,73,0,1
9,74,1,8
9,75,0,0
9,76,1,2
9,77,1,8
9,78,1,7
9,79,1,4
9,80,1,8
9,81,0,2
9,82,1,8
9,83,0,2
9,84,1,8
9,85,1,8
9,86,1,3
9,87,0,7
9,88,3,8
9,89,1,8
9,90,0,0
9,91,1,8
9,92,1,8
9,93,2,8
9,94,2,8
9,95,0,0
9,96,1,8
9,97,1,4
9,98,1,8
9,99,0,7
9,100,1,8
10,1,1,3
10,2,3,9
10,3,1,9
10,4,1,1
10,5,1,9
10,6,1,9
10,7,1,9
10,8,1,9
10,9,0,2
10,10,0,5
10,11,4,9
10,12,1,3
10,13,1,9
10,14,2,9
10,15,0,2
10,16,2,9
10,17,1,9
10,18,1,9
10,19,2,0
10,20,2,9
10,21,0,8
10,22,3,9
10,23,1,9
10,24,0,5
10,25,0,0
10,26,1,9
10,27,2,9
10,28,1,9
10,29,0,7
10,30,1,9
10,31,1,9
10,32,1,9
10,33,0,4
10,34,0,3
10,35,1,9
10,36,0,7
10,37,0,6
10,38,0,7
10,39,1,9
10,40,1,5
10,41,0,7
10,42,2,9
10,43,2,9
10,44,0,1
10,45,2,9
10,46,1,9
10,47,2,1
10,48,1,9
10,49,0,4
10,50,1,9
10,51,0,7
10,52,0,8
10,53,1,9
10,54,3,9
10,55,1,9
10,56,2,9
10,57,1,9
10,58,1,9
10,59,2,9
10,60,4,9
10,61,1,5
10,62,2,9
10,63,1,9
10,64,1,9
10,65,1,2
10,66,0,8
10,67,0,7
10,68,1,9
10,69,0,0
10,70,1,4
10,71,1,9
10,72,1,9
10,73,0,2
10,74,1,9
10,75,0,1
10,76,1,3
10,77,1,9
10,78,1,8
10,79,1,5
10,80,1,9
10,81,0,0
10,82,1,9
10,83,0,3
10,84,1,9
10,85,1,9
10,86,1,4
10,87,0,8
10,88,3,9
10,89,1,9
10,90,0,1
10,91,1,9
10,92,1,9
10,93,2,9
10,94,2,9
10,95,0,1
10,96,1,9
10,97,1,5
10,98,1,9
10,99,0,8
10,100,1,9
11,1,1,4
11,2,3,10
11,3,1,10
11,4,1,2
11,5,1,10
11,6,1,10
11,7,1,10
11,8,1,10
11,9,1,3
11,10,0,6
11,11,4,10
11,12,0,0
11,13,1,10
11,14,2,0
11,15,0,3
11,16,2,10
11,17,1,10
11,18,1,10
11,19,2,1
11,20,2,10
11,21,0,9
11,22,3,10
11,23,1,10
11,24,0,6
11,25,0,1
11,26,1,10
11,27,2,10
11,28,1,10
11,29,0,8
11,30,1,10
11,31,1,10
11,32,1,10
11,33,0,5
11,34,0,4
11,35,1,10
11,36,0,8
11,37,0,7
11,38,0,8
11,39,1,10
11,40,1,6
11,41,0,8
11,42,2,10
11,43,3,10
11,44,0,2
11,45,2,10
11,46,1,10
11,47,2,2
11,48,1,10
11,49,0,5
11,50,1,10
11,51,0,8
11,52,0,9
11,53,1,10
11,54,3,10
11,55,1,10
11,56,2,10
11,57,1,10
11,58,1,10
11,59,2,10
11,60,4,10
11,61,1,6
11,62,2,10
11,63,1,10
11,64,1,10
11,65,0,0
11,66,0,9
11,67,0,8
11,68,1,10
11,69,0,1
11,70,1,5
11,71,1,10
11,72,1,10
11,73,0,3
11,74,1,10
11,75,0,2
11,76,1,4
11,77,1,10
11,78,1,9
11,79,1,6
11,80,1,10
11,81,0,1
11,82,2,10
11,83,0,4
11,84,1,10
11,85,1,10
11,86,0,0
11,87,0,9
11,88,3,10
11,89,1,10
11,90,0,0
11,91,1,10
11,92,1,10
11,93,2,10
11,94,2,10
11,95,0,2
11,96,1,10
11,97,1,6
11,98,1,10
11,99,0,9
11,100,1,10
12,1,1,5
12,2,3,0
12,3,1,11
12,4,1,3
12,5,1,0
12,6,1,11
12,7,2,11
12,8,1,11
12,9,1,4
12,10,0,7
12,11,5,11
12,12,0,1
12,13,1,11
12,14,2,0
12,15,1,4
12,16,2,11
12,17,1,11
12,18,1,11
12,19,2,2
12,20,2,11
12,21,0,10
12,22,3,11
12,23,1,11
12,24,0,7
12,25,0,2
12,26,1,11
12,27,2,11
12,28,1,11
12,29,0,9
12,30,1,11
12,31,1,11
12,32,1,11
12,33,0,6
12,34,0,5
12,35,1,0
12,36,0,9
12,37,0,8
12,38,0,9
12,39,1,11
12,40,1,7
12,41,0,0
12,42,1,0
12,43,3,11
12,44,0,3
12,45,2,11
12,46,1,11
12,47,1,0
12,48,1,11
12,49,0,6
12,50,1,11
12,51,0,9
12,52,0,10
12,53,0,0
12,54,3,11
12,55,1,11
12,56,2,11
12,57,1,11
12,58,1,0
12,59,3,11
12,60,4,11
12,61,1,7
12,62,2,11
12,63,1,11
12,64,1,0
12,65,0,1
12,66,0,10
12,67,0,9
12,68,1,11
12,69,0,2
12,70,0,0
12,71,1,11
12,72,1,0
12,73,0,4
12,74,1,11
12,75,0,3
12,76,1,5
12,77,1,11
12,78,1,10
12,79,1,7
12,80,1,11
12,81,0,2
12,82,2,11
12,83,0,5
12,84,1,11
12,85,1,11
12,86,0,1
12,87,0,10
12,88,3,11
12,89,1,11
12,90,0,1
12,91,1,11
12,92,1,11
12,93,2,11
12,94,2,11
12,95,1,3
12,96,1,11
12,97,1,7
12,98,1,11
12,99,0,10
12,100,0,0
13,1,1,6
13,2,3,1
13,3,1,12
13,4,1,4
13,5,1,1
13,6,1,12
13,7,2,12
13,8,1,12
13,9,1,5
13,10,0,8
13,11,5,12
13,12,0,2
13,13,1,12
13,14,2,1
13,15,1,5
13,16,2,12
13,17,1,12
13,18,2,12
13,19,2,3
13,20,2,12
13,21,0,11
13,22,3,12
13,23,1,12
13,24,0,8
13,25,0,0
13,26,1,12
13,27,2,12
13,28,1,12
13,29,0,10
13,30,1,0
13,31,1,12
13,32,1,12
13,33,0,7
13,34,1,6
13,35,1,1
13,36,0,10
13,37,0,9
13,38,0,10
13,39,1,12
13,40,1,8
13,41,0,1
13,42,0,0
13,43,3,12
13,44,0,4
13,45,2,12
13,46,1,12
13,47,1,1
13,48,1,12
13,49,0,7
13,50,1,12
13,51,1,10
13,52,0,11
13,53,0,1
13,54,3,12
13,55,1,12
13,56,2,12
13,57,1,12
13,58,1,1
13,59,3,12
13,60,4,0
13,61,1,8
13,62,2,12
13,63,1,12
13,64,1,1
13,65,0,2
13,66,0,11
13,67,0,10
13,68,1,12
13,69,0,0
13,70,0,1
13,71,1,12
13,72,1,1
13,73,0,5
13,74,1,12
13,75,0,4
13,76,1,6
13,77,1,12
13,78,1,11
13,79,0,0
13,80,1,12
13,81,0,3
13,82,2,12
13,83,0,6
13,84,1,12
13,85,1,12
13,86,0,2
13,87,0,11
13,88,3,12
13,89,1,12
13,90,0,0
13,91,1,12
13,92,1,12
13,93,2,12
13,94,2,12
13,95,1,4
13,96,1,12
13,97,1,0
13,98,0,0
13,99,0,11
13,100,0,1
14,1,1,7
14,2,3,0
14,3,1,13
14,4,1,5
14,5,1,2
14,6,1,13
14,7,2,13
14,8,1,13
14,9,1,6
14,10,0,0
14,11,5,13
14,12,0,3
14,13,1,13
14,14,2,2
14,15,1,6
14,16,2,13
14,17,2,13
14,18,2,13
14,19,2,4
14,20,2,13
14,21,0,12
14,22,3,13
14,23,1,13
14,24,0,9
14,25,0,0
14,26,1,13
14,27,1,0
14,28,1,13
14,29,0,11
14,30,0,0
14,31,1,13
14,32,1,13
14,33,0,8
14,34,1,7
14,35,1,2
14,36,0,11
14,37,0,10
14,38,0,11
14,39,1,13
14,40,1,9
14,41,0,2
14,42,0,1
14,43,3,13
14,44,0,5
14,45,2,13
14,46,1,13
14,47,1,2
14,48,1,13
14,49,0,8
14,50,1,13
14,51,1,11
14,52,0,12
14,53,0,2
14,54,3,13
14,55,1,13
14,56,2,13
14,57,1,13
14,58,1,2
14,59,4,13
14,60,4,0
14,61,1,9
14,62,2,13
14,63,1,13
14,64,1,2
14,65,0,3
14,66,0,0
14,67,0,11
14,68,1,13
14,69,1,1
14,70,0,2
14,71,1,13
14,72,1,0
14,73,0,6
14,74,1,13
14,75,0,5
14,76,1,0
14,77,1,13
14,78,1,12
14,79,0,1
14,80,0,0
14,81,0,4
14,82,2,13
14,83,0,7
14,84,1,0
14,85,1,13
14,86,0,3
14,87,0,12
14,88,3,13
14,89,1,13
14,90,0,1
14,91,1,13
14,92,1,13
14,93,2,13
14,94,2,13
14,95,1,5
14,96,1,13
14,97,1,1
14,98,0,1
14,99,0,12
14,100,0,2
15,1,1,8
15,2,3,1
15,3,1,0
15,4,1,6
15,5,0,0
15,6,0,0
15,7,2,14
15,8,1,14
15,9,1,7
15,10,0,1
15,11,5,14
15,12,1,4
15,13,1,14
15,14,2,3
15,15,1,7
15,16,2,14
15,17,2,14
15,18,2,14
15,19,2,5
15,20,1,0
15,21,0,13
15,22,3,14
15,23,1,14
15,24,1,10
15,25,0,1
15,26,2,14
15,27,1,1
15,28,1,14
15,29,0,12
15,30,0,1
15,31,1,14
15,32,1,14
15,33,0,9
15,34,1,8
15,35,1,3
15,36,0,12
15,37,0,11
15,38,0,12
15,39,1,14
15,40,1,10
15,41,0,3
15,42,0,2
15,43,3,14
15,44,0,6
15,45,2,14
15,46,1,14
15,47,1,3
15,48,1,14
15,49,0,9
15,50,1,14
15,51,1,12
15,52,0,13
15,53,0,3
15,54,3,14
15,55,1,0
15,56,2,14
15,57,1,14
15,58,1,3
15,59,4,14
15,60,4,1
15,61,1,0
15,62,2,14
15,63,1,14
15,64,0,0
15,65,0,4
15,66,1,1
15,67,1,12
15,68,1,14
15,69,1,2
15,70,0,3
15,71,1,0
15,72,1,1
15,73,0,7
15,74,1,14
15,75,0,6
15,76,1,1
15,77,1,14
15,78,0,0
15,79,0,2
15,80,0,1
15,81,0,5
15,82,2,14
15,83,0,8
15,84,0,0
15,85,1,14
15,86,0,0
15,87,0,13
15,88,3,14
15,89,2,14
15,90,0,2
15,91,1,14
15,92,1,14
15,93,2,14
15,94,2,14
15,95,1,6
15,96,1,14
15,97,1,2
15,98,0,2
15,99,0,13
15,100,0,3
16,1,1,9
16,2,3,2
16,3,1,1
16,4,1,7
16,5,0,1
16,6,0,1
16,7,2,15
16,8,1,15
16,9,1,8
16,10,0,2
16,11,5,15
16,12,1,0
16,13,1,15
16,14,2,4
16,15,1,8
16,16,2,15
16,17,2,15
16,18,3,15
16,19,1,0
16,20,1,1
16,21,0,14
16,22,3,15
16,23,1,15
16,24,1,11
16,25,0,2
16,26,2,15
16,27,1,2
16,28,1,15
16,29,0,13
16,30,0,2
16,31,1,0
16,32,1,15
16,33,0,10
16,34,1,9
16,35,1,4
16,36,0,13
16,37,0,12
16,38,0,13
16,39,1,15
16,40,1,11
16,41,0,4
16,42,0,3
16,43,3,0
16,44,1,7
16,45,2,15
16,46,1,15
16,47,0,0
16,48,1,0
16,49,0,10
16,50,1,15
16,51,1,13
16,52,0,14
16,53,1,4
16,54,2,0
16,55,1,1
16,56,2,15
16,57,1,0
16,58,1,4
16,59,4,15
16,60,4,2
16,61,1,0
16,62,2,15
16,63,1,0
16,64,0,1
16,65,0,5
16,66,1,2
16,67,1,13
16,68,1,15
16,69,1,0
16,70,0,4
16,71,0,0
16,72,1,2
16,73,0,8
16,74,1,15
16,75,0,7
16,76,1,2
16,77,1,15
16,78,0,1
16,79,0,3
16,80,0,2
16,81,0,6
16,82,2,0
16,83,0,9
16,84,0,1
16,85,1,15
16,86,0,1
16,87,0,0
16,88,3,15
16,89,3,15
16,90,0,3
16,91,1,15
16,92,1,15
16,93,2,15
16,94,2,15
16,95,1,0
16,96,1,15
16,97,1,3
16,98,0,3
16,99,0,14
16,100,0,4
17,1,1,0
17,2,3,3
17,3,1,2
17,4,1,8
17,5,0,2
17,6,0,2
17,7,2,16
17,8,1,16
17,9,1,0
17,10,0,0
17,11,5,16
17,12,1,1
17,13,1,16
17,14,2,5
17,15,1,0
17,16,2,16
17,17,2,16
17,18,3,16
17,19,0,0
17,20,1,2
17,21,0,15
17,22,3,16
17,23,1,16
17,24,1,12
17,25,0,3
17,26,2,16
17,27,1,3
17,28,1,16
17,29,0,14
17,30,1,3
17,31,1,1
17,32,1,16
17,33,0,11
17,34,1,10
17,35,1,0
17,36,0,14
17,37,0,13
17,38,0,14
17,39,1,16
17,40,1,0
17,41,0,5
17,42,0,4
17,43,3,1
17,44,1,8
17,45,3,0
17,46,1,16
17,47,0,0
17,48,1,1
17,49,0,11
17,50,1,16
17,51,0,0
17,52,0,15
17,53,1,0
17,54,1,0
17,55,1,2
17,56,2,16
17,57,1,1
17,58,1,5
17,59,4,16
17,60,4,3
17,61,1,1
17,62,2,16
17,63,1,1
17,64,0,2
17,65,0,6
17,66,1,0
17,67,1,0
17,68,1,16
17,69,1,1
17,70,0,5
17,71,0,1
17,72,1,3
17,73,0,9
17,74,1,16
17,75,0,8
17,76,1,3
17,77,1,16
17,78,0,2
17,79,0,4
17,80,0,3
17,81,0,7
17,82,2,1
17,83,0,10
17,84,0,2
17,85,1,16
17,86,0,2
17,87,0,1
17,88,3,16
17,89,3,16
17,90,0,4
17,91,1,16
17,92,1,16
17,93,2,16
17,94,2,16
17,95,1,1
17,96,2,16
17,97,1,0
17,98,0,4
17,99,0,15
17,100,0,5
18,1,1,1
18,2,3,4
18,3,1,3
18,4,1,9
18,5,0,3
18,6,0,3
18,7,1,0
18,8,1,17
18,9,1,1
18,10,0,1
18,11,5,17
18,12,1,2
18,13,1,17
18,14,2,6
18,15,1,0
18,16,2,17
18,17,2,17
18,18,3,17
18,19,0,1
18,20,1,3
18,21,0,16
18,22,4,17
18,23,2,17
18,24,1,13
18,25,0,4
18,26,2,17
18,27,1,4
18,28,1,17
18,29,0,0
18,30,0,0
18,31,1,2
18,32,1,17
18,33,0,12
18,34,1,11
18,35,1,0
18,36,0,15
18,37,0,14
18,38,0,15
18,39,1,17
18,40,1,0
18,41,0,6
18,42,0,5
18,43,3,2
18,44,1,9
